Date,Day,Cat.Id,Household.Id,Name,Breed,Age,Sex,Other.Cats,Desexed,Microchipped,Overall.Bark.points,Health.Index,Calories,Sleep.score,kms,Activity.Index,Play,Active,Rest,Notes,Activity.Total
44078,Friday,30,18,Leo,Unknown,,M,15,1,,4192,67,373,53,3.54,100,12,485,943,,1440
44079,Saturday,30,18,Leo,Unknown,,M,15,1,,3442,66,324,81,2.57,80,6,472,962,,1440
44080,Sunday,30,18,Leo,Unknown,,M,15,1,,4615,66,369,72,3.44,111,18,502,920,,1440
44081,Monday,30,18,Leo,Unknown,,M,15,1,,3818,67,338,73,2.85,91,11,492,937,,1440
44082,Tuesday,30,18,Leo,Unknown,,M,15,1,,3983,66,344,64,2.98,96,5,529,906,,1440
44083,Wednesday,30,18,Leo,Unknown,,M,15,1,,4333,67,358,75,3.23,104,8,504,928,,1440
44084,Thursday,30,18,Leo,Unknown,,M,15,1,,3951,67,343,76,2.95,95,16,509,915,,1440
44085,Friday,30,18,Leo,Unknown,,M,15,1,,3940,66,343,65,2.95,95,6,487,947,,1440
44086,Saturday,30,18,Leo,Unknown,,M,15,1,,3462,65,324,72,2.59,84,9,452,979,,1440
44087,Sunday,30,18,Leo,Unknown,,M,15,1,,4274,66,356,75,3.19,105,10,470,960,,1440
44088,Monday,30,18,Leo,Unknown,,M,15,1,,5101,68,387,78,3.81,125,21,521,898,,1440
44089,Tuesday,30,18,Leo,Unknown,,M,15,1,,3633,67,331,83,2.72,87,9,469,962,,1440
44090,Wednesday,30,18,Leo,Unknown,,M,15,1,,3928,66,342,73,2.93,95,3,473,964,,1440
44091,Thursday,30,18,Leo,Unknown,,M,15,1,,4681,68,371,75,3.49,114,16,463,961,,1440
44092,Friday,30,18,Leo,Unknown,,M,15,1,,3719,67,334,74,2.78,90,9,456,975,,1440
44093,Saturday,30,18,Leo,Unknown,,M,15,1,,3988,66,345,61,2.98,97,12,522,906,,1440
44094,Sunday,30,18,Leo,Unknown,,M,15,1,,4443,67,362,79,3.32,108,14,509,917,,1440
44095,Monday,30,18,Leo,Unknown,,M,15,1,,3990,67,345,68,2.98,97,11,470,959,,1440
44096,Tuesday,30,18,Leo,Unknown,,M,15,1,,4054,,347,79,3.03,98,9,451,980,,1440
44097,Wednesday,30,18,Leo,Unknown,,M,15,1,,4410,67,361,72,3.3,107,24,450,966,,1440
44098,Thursday,30,18,Leo,Unknown,,M,15,1,,4451,67,362,71,3.33,108,18,450,972,,1440
44099,Friday,30,18,Leo,Unknown,,M,15,1,,4163,67,351,67,3.11,100,14,485,941,,1440
44100,Saturday,30,18,Leo,Unknown,,M,15,1,,4572,67,367,80,3.41,110,22,450,968,,1440
44101,Sunday,30,18,Leo,Unknown,,M,15,1,,5393,68,398,72,4.02,130,23,550,867,,1440
44102,Monday,30,18,Leo,Unknown,,M,15,1,,4741,68,373,73,3.54,113,14,497,929,,1440
44103,Tuesday,30,18,Leo,Unknown,,M,15,1,,5108,68,388,66,3.81,121,18,498,924,,1440
44104,Wednesday,30,18,Leo,Unknown,,M,15,1,,4147,68,351,69,3.11,97,3,480,957,,1440
44078,Friday,31,18,Persia,Norwegian Forest,,F,15,1,,2349,64,246,62,1.69,99,3,563,874,,1440
44079,Saturday,31,18,Persia,Norwegian Forest,,F,15,1,,1782,63,227,64,1.27,75,3,486,951,,1440
44080,Sunday,31,18,Persia,Norwegian Forest,,F,15,1,,2235,63,242,77,1.61,99,4,570,866,,1440
44081,Monday,31,18,Persia,Norwegian Forest,,F,15,1,,2394,65,247,68,1.72,107,7,506,927,,1440
44082,Tuesday,31,18,Persia,Norwegian Forest,,F,15,1,,2317,66,245,61,1.66,102,4,560,876,,1440
44083,Wednesday,31,18,Persia,Norwegian Forest,,F,15,1,,2083,65,237,59,1.5,92,2,536,902,,1440
44084,Thursday,31,18,Persia,Norwegian Forest,,F,15,1,,3111,66,271,73,2.24,138,5,623,812,,1440
44085,Friday,31,18,Persia,Norwegian Forest,,F,15,1,,2011,66,234,72,1.45,86,0,485,955,,1440
44086,Saturday,31,18,Persia,Norwegian Forest,,F,15,1,,1889,63,230,68,1.35,82,0,500,940,,1440
44087,Sunday,31,18,Persia,Norwegian Forest,,F,15,1,,1948,63,232,73,1.4,86,3,482,955,,1440
44088,Monday,31,18,Persia,Norwegian Forest,,F,15,1,,2427,65,248,55,1.74,108,3,509,928,,1440
44089,Tuesday,31,18,Persia,Norwegian Forest,,F,15,1,,2134,66,239,78,1.53,94,1,491,948,,1440
44090,Wednesday,31,18,Persia,Norwegian Forest,,F,15,1,,2284,65,244,72,1.64,101,4,496,940,,1440
44091,Thursday,31,18,Persia,Norwegian Forest,,F,15,1,,2675,66,257,73,1.92,119,4,522,914,,1440
44092,Friday,31,18,Persia,Norwegian Forest,,F,15,1,,2521,66,251,73,1.8,111,4,526,910,,1440
44093,Saturday,31,18,Persia,Norwegian Forest,,F,15,1,,2259,66,243,52,1.63,99,3,558,879,,1440
44094,Sunday,31,18,Persia,Norwegian Forest,,F,15,1,,2947,66,266,62,2.11,129,6,587,847,,1440
44095,Monday,31,18,Persia,Norwegian Forest,,F,15,1,,2968,66,266,61,2.12,128,7,555,878,,1440
44096,Tuesday,31,18,Persia,Norwegian Forest,,F,15,1,,2235,66,242,80,1.61,95,2,530,908,,1440
44097,Wednesday,31,18,Persia,Norwegian Forest,,F,15,1,,1760,63,226,73,1.26,75,1,461,978,,1440
44098,Thursday,31,18,Persia,Norwegian Forest,,F,15,1,,2222,63,241,56,1.59,96,0,544,896,,1440
44099,Friday,31,18,Persia,Norwegian Forest,,F,15,1,,1979,64,233,70,1.42,85,0,485,955,,1440
44100,Saturday,31,18,Persia,Norwegian Forest,,F,15,1,,2082,63,237,75,1.5,90,2,511,927,,1440
44101,Sunday,31,18,Persia,Norwegian Forest,,F,15,1,,2913,66,265,74,2.09,127,1,611,828,,1440
44102,Monday,31,18,Persia,Norwegian Forest,,F,15,1,,2161,66,239,74,1.54,93,4,465,971,,1440
44103,Tuesday,31,18,Persia,Norwegian Forest,,F,15,1,,1710,63,224,60,1.22,74,0,483,957,,1440
44104,Wednesday,31,18,Persia,Norwegian Forest,,F,15,1,,2327,66,245,66,1.67,101,3,512,925,,1440
44169,Friday,32,18,Henry,Unknown,3,M,14,1,,2625,65,346,60,2.06,105,7,591,842,,1440
44170,Saturday,32,18,Henry,Unknown,3,M,14,1,,3316,66,377,66,2.61,132,4,573,863,,1440
44171,Sunday,32,18,Henry,Unknown,3,M,14,1,,3112,66,368,84,2.45,122,8,535,897,,1440
44172,Monday,32,18,Henry,Unknown,3,M,14,1,,2032,66,319,86,1.59,79,3,441,996,,1440
44173,Tuesday,32,18,Henry,Unknown,3,M,14,1,,1952,62,315,88,1.53,76,5,375,1060,,1440
44174,Wednesday,32,18,Henry,Unknown,3,M,14,1,,2963,65,361,71,2.33,117,8,531,901,,1440
44175,Thursday,32,18,Henry,Unknown,3,M,14,1,,1998,66,317,70,1.58,79,7,418,1015,,1440
44176,Friday,32,18,Henry,Unknown,3,M,14,1,,2016,63,320,62,1.63,82,5,462,973,,1440
44177,Saturday,32,18,Henry,Unknown,3,M,14,1,,1596,63,299,63,1.26,64,1,463,976,,1440
44178,Sunday,32,18,Henry,Unknown,3,M,14,1,,1922,61,314,64,1.51,78,3,557,880,,1440
44179,Monday,32,18,Henry,Unknown,3,M,14,1,,1898,62,313,28,1.5,78,2,631,807,,1440
44180,Tuesday,32,18,Henry,Unknown,3,M,14,1,,3047,66,365,55,2.4,126,8,755,677,,1440
44181,Wednesday,32,18,Henry,Unknown,3,M,14,1,,2048,66,319,44,1.61,84,1,615,824,,1440
44182,Thursday,32,18,Henry,Unknown,3,M,14,1,,2418,65,336,58,1.9,99,11,571,858,,1440
44183,Friday,32,18,Henry,Unknown,3,M,14,1,,2476,66,339,57,1.95,102,9,543,888,,1440
44184,Saturday,32,18,Henry,Unknown,3,M,14,1,,3436,66,382,83,2.7,141,12,641,787,,1440
44185,Sunday,32,18,Henry,Unknown,3,M,14,1,,2930,66,359,66,2.3,119,7,619,814,,1440
44186,Monday,32,18,Henry,Unknown,3,M,14,1,,2085,66,321,75,1.64,84,4,534,902,,1440
44187,Tuesday,32,18,Henry,Unknown,3,M,14,1,,2323,64,332,70,1.83,94,3,479,958,,1440
44188,Wednesday,32,18,Henry,Unknown,3,M,14,1,,2407,65,336,67,1.9,97,4,553,883,,1440
44189,Thursday,32,18,Henry,Unknown,3,M,14,1,,2380,66,334,65,1.87,96,6,521,913,,1440
44190,Friday,32,18,Henry,Unknown,3,M,14,1,,2632,,346,68,2.08,107,8,508,924,Health index showing N/A,1440
44191,Saturday,32,18,Henry,Unknown,3,M,14,1,,1746,64,306,47,1.37,72,4,546,890,,1440
44192,Sunday,32,18,Henry,Unknown,3,M,14,1,,2098,63,322,69,1.66,87,2,507,931,,1440
44193,Monday,32,18,Henry,Unknown,3,M,14,1,,2814,66,354,60,2.22,117,9,613,818,,1440
44194,Tuesday,32,18,Henry,Unknown,3,M,14,1,,2443,,337,52,1.92,100,3,661,776,Health index showing N/A,1440
44195,Wednesday,32,18,Henry,Unknown,3,M,14,1,,2058,65,320,76,1.63,84,4,558,878,,1440
44196,Thursday,32,18,Henry,Unknown,3,M,14,1,,2471,65,339,73,1.95,104,5,571,864,,1440
44254,Saturday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4675,68,253,52,3.11,113,5,769,666,,1440
44255,Sunday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3798,66,230,65,2.53,90,0,777,663,,1440
44256,Monday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4901,66,259,62,3.25,118,8,793,638,,1439
44257,Tuesday,33,19,Dora,Domestic Short Hair,5,F,0,1,,5280,68,269,76,3.51,124,5,716,718,,1439
44258,Wednesday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4388,68,245,74,2.91,100,14,667,759,,1440
44259,Thursday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4524,67,249,80,3.01,103,3,754,683,,1440
44260,Friday,33,19,Dora,Domestic Short Hair,5,F,0,1,,6874,69,310,64,4.57,156,27,805,608,,1440
44261,Saturday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3466,68,221,82,2.3,75,2,778,660,,1440
44262,Sunday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4171,65,240,65,2.77,92,4,780,656,,1440
44263,Monday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4729,67,254,70,3.14,105,2,769,669,,1440
44264,Tuesday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4877,68,258,81,3.23,108,5,762,673,,1440
44265,Wednesday,33,19,Dora,Domestic Short Hair,5,F,0,1,,5043,68,262,83,3.35,111,7,783,650,,1440
44266,Thursday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3508,66,222,85,2.33,77,2,616,822,,1440
44267,Friday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3566,64,224,66,2.37,79,0,757,683,,1440
44268,Saturday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4888,66,258,59,3.25,110,6,806,628,,1440
44269,Sunday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4884,68,258,79,3.25,109,11,703,726,,1440
44270,Monday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4489,68,248,81,2.98,100,6,736,698,,1440
44271,Tuesday,33,19,Dora,Domestic Short Hair,5,F,0,1,,6031,68,288,82,4.01,134,12,867,561,,1440
44272,Wednesday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3870,68,232,79,2.57,85,5,711,724,,1440
44273,Thursday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3909,65,233,47,2.59,86,4,727,709,,1440
44274,Friday,33,19,Dora,Domestic Short Hair,5,F,0,1,,5790,68,282,56,3.85,128,19,826,594,,1439
44275,Saturday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4082,68,237,59,2.72,89,3,801,636,,1440
44276,Sunday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3394,65,219,47,2.25,75,2,693,744,,1439
44277,Monday,33,19,Dora,Domestic Short Hair,5,F,0,1,,3502,64,222,65,2.33,78,2,714,723,,1439
44278,Tuesday,33,19,Dora,Domestic Short Hair,5,F,0,1,,4232,65,241,61,2.82,95,5,789,646,,1440
44385,Thursday,34,20,Pancake,Unknown,5,F,3,1,,2856,67,214,81,1.92,106,26,372,1042,,1440
44386,Friday,34,20,Pancake,Unknown,5,F,3,1,,2840,65,212,76,1.88,103,21,375,1044,,1440
44387,Saturday,34,20,Pancake,Unknown,5,F,3,1,,4107,67,248,76,2.77,150,30,518,892,,1440
44388,Sunday,34,20,Pancake,Unknown,5,F,3,1,,3758,67,238,74,2.53,128,20,506,914,,1440
44389,Monday,34,20,Pancake,Unknown,5,F,3,1,,3536,67,232,80,2.38,116,26,451,990,,1467
44390,Tuesday,34,20,Pancake,Unknown,5,F,3,1,,2914,64,215,74,1.96,94,7,479,954,,1440
44391,Wednesday,34,20,Pancake,Unknown,5,F,3,1,,2541,65,205,78,1.71,82,14,412,1014,,1440
44392,Thursday,34,20,Pancake,Unknown,5,F,3,1,,2864,64,214,70,1.93,94,18,397,1070,,1485
44393,Friday,34,20,Pancake,Unknown,5,F,3,1,,3693,67,237,75,2.48,122,27,417,996,,1440
44394,Saturday,34,20,Pancake,Unknown,5,F,3,1,,3561,67,233,81,2.4,116,19,476,954,,1449
44395,Sunday,34,20,Pancake,Unknown,5,F,3,1,,3003,67,218,81,2.03,116,19,476,954,,1449
44397,Tuesday,34,20,Pancake,Unknown,5,F,3,1,,1853,62,186,76,1.24,88,17,418,1005,,1440
44398,Wednesday,34,20,Pancake,Unknown,5,F,3,1,,5384,67,283,70,3.62,59,4,386,1050,,1440
44399,Thursday,34,20,Pancake,Unknown,5,F,3,1,,4090,67,247,85,2.75,179,50,485,950,,1485
44400,Friday,34,20,Pancake,Unknown,5,F,3,1,,2675,67,209,81,1.8,130,30,459,951,,1440
44401,Saturday,34,20,Pancake,Unknown,5,F,3,1,,3895,67,242,76,2.62,84,13,452,975,,1440
44402,Sunday,34,20,Pancake,Unknown,5,F,3,1,,3542,67,232,80,2.38,123,35,414,991,,1440
44403,Monday,34,20,Pancake,Unknown,5,F,3,1,,3323,67,227,81,2.24,111,24,462,924,,1410
44404,Tuesday,34,20,Pancake,Unknown,5,F,3,1,,3657,67,236,85,2.46,103,22,463,955,,1440
44405,Wednesday,34,20,Pancake,Unknown,5,F,3,1,,2617,66,207,82,1.75,113,28,407,1005,,1440
44406,Thursday,34,20,Pancake,Unknown,5,F,3,1,,3934,67,243,87,2.64,81,18,367,1055,,1440
44407,Friday,34,20,Pancake,Unknown,5,F,3,1,,3666,67,236,76,2.64,122,32,440,968,,1440
44408,Saturday,34,20,Pancake,Unknown,5,F,3,1,,1655,64,181,79,1.11,113,17,450,973,,1440
44410,Monday,34,20,Pancake,Unknown,5,F,3,1,,3303,67,226,80,2.22,135,35,477,928,,1440
44411,Tuesday,34,20,Pancake,Unknown,5,F,3,1,,3278,67,225,78,2.2,102,27,406,1007,,1440
44386,Friday,35,20,Jellie,Unknown,2,F,3,1,,2190,62,251,81,1.59,73,10,427,1003,,1440
44387,Saturday,35,20,Jellie,Unknown,2,F,3,1,,4959,67,348,79,3.6,174,27,616,797,,1440
44388,Sunday,35,20,Jellie,Unknown,2,F,3,1,,3512,68,297,85,2.56,111,11,543,886,,1440
44390,Tuesday,35,20,Jellie,Unknown,2,F,3,1,,2771,64,271,83,2.01,87,5,485,950,,1440
44391,Wednesday,35,20,Jellie,Unknown,2,F,3,1,,2366,63,257,85,1.72,75,3,483,954,,1440
44393,Friday,35,20,Jellie,Unknown,2,F,3,1,,3270,66,289,60,2.38,108,20,526,894,,1440
44394,Saturday,35,20,Jellie,Unknown,2,F,3,1,,3937,67,312,71,2.86,129,10,638,792,,1440
44395,Sunday,35,20,Jellie,Unknown,2,F,3,1,,2640,67,261,87,1.79,129,3,532,905,,1440
44396,Monday,35,20,Jellie,Unknown,2,F,3,1,,2365,63,257,90,1.72,79,8,394,1038,,1440
44397,Tuesday,35,20,Jellie,Unknown,2,F,3,1,,2936,64,277,84,2.14,77,10,486,944,,1440
44398,Wednesday,35,20,Jellie,Unknown,2,F,3,1,,3196,66,286,71,2.32,97,5,582,853,,1440
44399,Thursday,35,20,Jellie,Unknown,2,F,3,1,,3593,67,300,75,2.61,106,14,562,864,,1440
44400,Friday,35,20,Jellie,Unknown,2,F,3,1,,2315,66,256,80,1.67,119,4,492,944,,1440
44401,Saturday,35,20,Jellie,Unknown,2,F,3,1,,4217,67,322,82,3.06,75,25,617,798,,1440
44402,Sunday,35,20,Jellie,Unknown,2,F,3,1,,2835,67,274,85,2.06,140,60,511,919,,1490
44403,Monday,35,20,Jellie,Unknown,2,F,3,1,,3913,67,311,87,2.85,92,7,633,800,,1440
44404,Tuesday,35,20,Jellie,Unknown,2,F,3,1,,4044,67,316,78,2.95,127,17,672,733,,1422
44405,Wednesday,35,20,Jellie,Unknown,2,F,3,1,,2875,67,275,81,2.05,130,9,495,936,,1440
44406,Thursday,35,20,Jellie,Unknown,2,F,3,1,,4502,67,332,77,3.27,91,17,644,779,,1440
44407,Friday,35,20,Jellie,Unknown,2,F,3,1,,3999,67,314,81,2.9,144,13,677,750,,1440
44408,Saturday,35,20,Jellie,Unknown,2,F,3,1,,1554,64,229,80,1.13,125,4,457,979,,1440
44409,Sunday,35,20,Jellie,Unknown,2,F,3,1,,4976,67,348,51,3.62,48,28,665,747,,1440
44410,Monday,35,20,Jellie,Unknown,2,F,3,1,,2752,67,271,82,2,158,13,510,917,,1440
44411,Tuesday,35,20,Jellie,Unknown,2,F,3,1,,2237,63,253,87,1.63,85,7,489,944,,1440
44386,Friday,36,20,Liquorice,Unknown,1.5,M,3,1,,4281,68,320,71,3.09,97,23,598,821,,1442
44387,Saturday,36,20,Liquorice,Unknown,1.5,M,3,1,,7047,72,415,69,5.1,160,50,718,672,,1440
44388,Sunday,36,20,Liquorice,Unknown,1.5,M,3,1,,5347,72,356,72,3.86,112,27,708,705,,1440
44389,Monday,36,20,Liquorice,Unknown,1.5,M,3,1,,5403,72,358,67,3.91,111,34,646,760,,1440
44390,Tuesday,36,20,Liquorice,Unknown,1.5,M,3,1,,4189,69,316,70,3.03,85,19,687,734,,1440
44391,Wednesday,36,20,Liquorice,Unknown,1.5,M,3,1,,4348,69,322,67,3.14,89,16,700,724,,1440
44392,Thursday,36,20,Liquorice,Unknown,1.5,M,3,1,,3916,68,307,66,2.83,81,11,657,772,,1440
44393,Friday,36,20,Liquorice,Unknown,1.5,M,3,1,,5490,70,361,31,3.98,116,34,739,667,,1440
44394,Saturday,36,20,Liquorice,Unknown,1.5,M,3,1,,5654,71,367,61,4.09,118,31,800,627,,1458
44395,Sunday,36,20,Liquorice,Unknown,1.5,M,3,1,,3839,70,306,65,2.82,80,6,748,686,,1440
44396,Monday,36,20,Liquorice,Unknown,1.5,M,3,1,,4476,68,326,69,3.23,80,6,748,686,,1440
44397,Tuesday,36,20,Liquorice,Unknown,1.5,M,3,1,,3856,68,305,69,2.78,93,15,625,800,,1440
44398,Wednesday,36,20,Liquorice,Unknown,1.5,M,3,1,,5960,71,377,68,4.31,81,17,626,797,,1440
44399,Thursday,36,20,Liquorice,Unknown,1.5,M,3,1,,5801,71,372,65,4.2,126,27,747,666,,1440
44400,Friday,36,20,Liquorice,Unknown,1.5,M,3,1,,4157,71,315,67,3.01,121,28,774,638,,1440
44401,Saturday,36,20,Liquorice,Unknown,1.5,M,3,1,,6550,71,398,68,4.73,86,15,684,741,,1440
44402,Sunday,36,20,Liquorice,Unknown,1.5,M,3,1,,5229,71,352,72,3.78,136,49,717,674,,1440
44403,Monday,36,20,Liquorice,Unknown,1.5,M,3,1,,6321,71,390,70,4.57,107,29,719,735,,1483
44404,Tuesday,36,20,Liquorice,Unknown,1.5,M,3,1,,6785,71,406,66,4.91,129,37,734,669,,1440
44405,Wednesday,36,20,Liquorice,Unknown,1.5,M,3,1,,4575,71,330,76,3.32,136,34,785,618,,1437
44406,Thursday,36,20,Liquorice,Unknown,1.5,M,3,1,,6019,72,379,75,4.35,90,23,640,777,,1440
44407,Friday,36,20,Liquorice,Unknown,1.5,M,3,1,,5339,72,356,70,3.86,120,30,767,643,,1440
44408,Saturday,36,20,Liquorice,Unknown,1.5,M,3,1,,3401,69,289,69,2.46,105,28,743,669,,1440
44409,Sunday,36,20,Liquorice,Unknown,1.5,M,3,1,,5631,69,366,47,4.07,67,17,682,741,,1440
44410,Monday,36,20,Liquorice,Unknown,1.5,M,3,1,,4251,71,319,70,3.07,112,29,782,629,,1440
44411,Tuesday,36,20,Liquorice,Unknown,1.5,M,3,1,,4321,68,321,72,3.12,84,22,635,782,,1439
44035,Thursday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5611,71,306,71,3.85,128,34,648,758,,1440
44036,Friday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5435,75,301,75,3.72,117,15,718,707,,1440
44037,Saturday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,3881,64,256,64,2.65,81,9,642,789,,1440
44038,Sunday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,3503,74,245,74,2.4,75,10,608,822,,1440
44039,Monday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5237,46,295,46,3.59,115,19,759,662,,1440
44040,Tuesday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5299,66,297,66,3.62,114,15,736,689,,1440
44042,Thursday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,3685,81,250,81,2.53,81,7,602,831,,1440
44043,Friday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5041,56,289,56,3.44,112,10,728,702,,1440
44044,Saturday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5652,70,307,70,3.86,125,17,769,654,,1440
44045,Sunday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,2617,82,219,82,1.79,56,3,598,838,,1439
44046,Monday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5076,78,290,67,3.48,113,18,700,722,,1440
44047,Tuesday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5147,82,292,82,3.52,113,21,693,726,,1440
44048,Wednesday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,4267,82,267,82,2.93,94,13,595,832,,1440
44049,Thursday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,4680,72,279,72,3.2,103,19,641,780,,1440
44050,Friday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,4798,74,282,74,3.28,106,20,653,767,,1440
44051,Saturday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,4644,82,278,82,3.19,102,21,671,748,,1440
44052,Sunday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,3604,65,248,65,2.46,79,12,591,837,,1440
44053,Monday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5212,77,294,77,3.57,114,16,728,696,,1440
44055,Wednesday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,4344,70,269,70,2.98,95,12,658,736,,1406
44056,Thursday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5526,70,303,53,3.78,121,16,739,684,,1439
44057,Friday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5744,70,281,79,3.25,103,12,696,732,,1440
44058,Saturday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5839,70,312,63,3.99,126,25,802,613,,1440
44059,Sunday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,4066,70,261,75,2.78,87,10,678,752,,1440
44060,Monday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,4049,68,261,80,2.77,87,13,607,820,,1440
44061,Tuesday,37,21,Badger,Domestic Medium Hair,2,M,6,1,,5057,70,290,56,3.46,109,13,757,670,,1440
44035,Thursday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5909,72,337,72,4.14,133,40,690,737,,1467
44036,Friday,38,21,Bass,Domestic Short Hair,1,M,2,1,,3994,71,278,71,2.8,84,15,626,799,,1440
44037,Saturday,38,21,Bass,Domestic Short Hair,1,M,2,1,,4259,68,286,68,2.98,92,21,659,721,,1401
44038,Sunday,38,21,Bass,Domestic Short Hair,1,M,2,1,,3707,67,269,67,2.59,81,18,632,790,,1440
44040,Tuesday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5399,71,321,84,3.78,112,33,729,678,,1440
44041,Wednesday,38,21,Bass,Domestic Short Hair,1,M,2,1,,4029,70,279,84,2.82,83,19,652,769,,1440
44042,Thursday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5199,69,315,81,3.64,109,16,744,680,,1440
44043,Friday,38,21,Bass,Domestic Short Hair,1,M,2,1,,4901,71,306,83,3.43,102,29,667,714,,1410
44044,Saturday,38,21,Bass,Domestic Short Hair,1,M,2,1,,7326,71,381,82,5.12,152,33,856,551,,1440
44046,Monday,38,21,Bass,Domestic Short Hair,1,M,2,1,,7443,72,384,80,5.2,149,43,757,640,,1440
44047,Tuesday,38,21,Bass,Domestic Short Hair,1,M,2,1,,4750,72,301,80,3.31,92,31,583,826,,1440
44048,Wednesday,38,21,Bass,Domestic Short Hair,1,M,2,1,,7629,72,390,53,5.34,148,57,695,688,,1440
44049,Thursday,38,21,Bass,Domestic Short Hair,1,M,2,1,,4885,72,305,70,3.41,92,23,628,789,,1440
44050,Friday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5443,71,323,56,3.18,103,21,653,766,,1440
44051,Saturday,38,21,Bass,Domestic Short Hair,1,M,2,1,,4818,71,303,82,3.36,91,25,658,757,,1440
44052,Sunday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5125,71,313,82,3.59,97,30,643,767,,1440
44053,Monday,38,21,Bass,Domestic Short Hair,1,M,2,1,,7683,72,392,67,5.37,146,48,737,655,,1440
44054,Tuesday,38,21,Bass,Domestic Short Hair,1,M,2,1,,6535,73,356,51,4.57,122,55,666,719,,1440
44055,Wednesday,38,21,Bass,Domestic Short Hair,1,M,2,1,,3478,71,262,73,2.43,64,8,676,756,,1440
44056,Thursday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5242,69,316,78,3.67,98,28,710,702,,1440
44058,Saturday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5517,70,325,81,3.86,104,18,717,705,,1440
44059,Sunday,38,21,Bass,Domestic Short Hair,1,M,2,1,,5188,72,315,74,3.62,98,20,658,732,,1410
44061,Tuesday,38,21,Bass,Domestic Short Hair,1,M,2,1,,3598,70,266,83,2.51,68,13,626,801,,1440
44035,Thursday,39,21,Flea,Domestic Long Hair,2,M,6,1,,2661,65,225,68,1.83,73,3,529,908,,1440
44036,Friday,39,21,Flea,Domestic Long Hair,2,M,6,1,,3741,65,256,67,2.57,109,10,632,798,,1440
44037,Saturday,39,21,Flea,Domestic Long Hair,2,M,6,1,,3021,66,235,59,2.08,87,2,582,856,,1440
44038,Sunday,39,21,Flea,Domestic Long Hair,2,M,6,1,,3936,66,262,66,2.7,114,8,622,810,,1440
44039,Monday,39,21,Flea,Domestic Long Hair,2,M,6,1,,3434,67,247,61,2.37,99,5,596,839,,1440
44040,Tuesday,39,21,Flea,Domestic Long Hair,2,M,6,1,,3073,66,237,68,2.11,88,1,633,806,,1440
44041,Wednesday,39,21,Flea,Domestic Long Hair,2,M,6,1,,2586,64,223,67,1.79,75,1,516,923,,1440
44042,Thursday,39,21,Flea,Domestic Long Hair,2,M,6,1,,1856,61,201,68,1.27,55,2,500,950,,1452
44043,Friday,39,21,Flea,Domestic Long Hair,2,M,6,1,,2235,60,212,68,1.54,69,3,528,909,,1440
44044,Saturday,39,21,Flea,Domestic Long Hair,2,M,6,1,,1664,60,196,60,1.14,52,0,481,959,,1440
